"id";"datetime";"spo2"
1447;2015-06-27 00:24:07;0.98
1448;2015-06-27 00:24:08;0.93
1449;2015-06-27 00:24:09;0.9
1450;2015-06-27 00:24:10;0.84
1451;2015-06-27 00:24:11;0.85
1452;2015-06-27 00:24:12;0.82
1453;2015-06-27 00:24:13;0.83
1454;2015-06-27 00:24:14;0.85
1455;2015-06-27 00:24:15;0.98
1456;2015-06-27 00:24:16;0.81
1457;2015-06-27 00:24:17;0.81
1458;2015-06-27 00:24:18;0.87
1459;2015-06-27 00:24:19;0.93
1460;2015-06-27 00:24:20;0.93
1461;2015-06-27 00:24:21;0.95
1462;2015-06-27 00:24:22;0.83
1463;2015-06-27 00:24:23;0.93
1464;2015-06-27 00:24:24;0.83
1465;2015-06-27 00:24:25;0.83
1466;2015-06-27 00:24:26;0.93
1467;2015-06-27 00:24:27;0.88
1468;2015-06-27 00:24:28;0.91
1469;2015-06-27 00:24:29;0.87
1470;2015-06-27 00:24:30;0.99
1471;2015-06-27 00:24:31;0.93
1472;2015-06-27 00:24:32;0.92
1473;2015-06-27 00:24:33;0.88
1474;2015-06-27 00:24:34;0.83
1475;2015-06-27 00:24:35;0.96
1476;2015-06-27 00:24:36;0.84
1477;2015-06-27 00:24:37;0.81
1478;2015-06-27 00:24:38;0.84
1479;2015-06-27 00:24:39;0.89
1480;2015-06-27 00:24:40;0.8
1481;2015-06-27 00:24:41;0.8
1482;2015-06-27 00:24:42;0.95
1483;2015-06-27 00:24:43;0.96
1484;2015-06-27 00:24:44;0.97
1485;2015-06-27 00:24:45;0.87
1486;2015-06-27 00:24:46;0.94
1487;2015-06-27 00:24:47;0.88
1488;2015-06-27 00:24:48;0.99
1489;2015-06-27 00:24:49;0.93
1490;2015-06-27 00:24:50;0.8
1491;2015-06-27 00:24:51;0.96
1492;2015-06-27 00:24:52;0.82
1493;2015-06-27 00:24:53;0.86
1494;2015-06-27 00:24:54;0.81
1495;2015-06-27 00:24:55;0.97
1496;2015-06-27 00:24:56;0.96
1497;2015-06-27 00:24:57;0.85
1498;2015-06-27 00:24:58;0.92
1499;2015-06-27 00:24:59;0.8
1500;2015-06-27 00:25:00;0.87
1501;2015-06-27 00:25:01;0.83
1502;2015-06-27 00:25:02;0.84
1503;2015-06-27 00:25:03;0.94
1504;2015-06-27 00:25:04;0.92
1505;2015-06-27 00:25:05;0.81
1506;2015-06-27 00:25:06;0.93
1507;2015-06-27 00:25:07;0.89
1508;2015-06-27 00:25:08;0.91
1509;2015-06-27 00:25:09;0.9
1510;2015-06-27 00:25:10;0.96
1511;2015-06-27 00:25:11;0.98
1512;2015-06-27 00:25:12;0.99
1513;2015-06-27 00:25:13;0.93
1514;2015-06-27 00:25:14;0.89
1515;2015-06-27 00:25:15;0.99
1516;2015-06-27 00:25:16;0.87
1517;2015-06-27 00:25:17;0.83
1518;2015-06-27 00:25:18;0.84
1519;2015-06-27 00:25:19;0.83
1520;2015-06-27 00:25:20;0.89
1521;2015-06-27 00:25:21;0.81
1522;2015-06-27 00:25:22;0.89
1523;2015-06-27 00:25:23;0.89
1524;2015-06-27 00:25:24;0.95
1525;2015-06-27 00:25:25;0.92
1526;2015-06-27 00:25:26;0.97
1527;2015-06-27 00:25:27;0.99
1528;2015-06-27 00:25:28;0.9
1529;2015-06-27 00:25:29;0.92
1530;2015-06-27 00:25:30;0.97
1531;2015-06-27 00:25:31;0.95
1532;2015-06-27 00:25:32;0.95
1533;2015-06-27 00:25:33;0.96
1534;2015-06-27 00:25:34;0.98
1535;2015-06-27 00:25:35;0.8
1536;2015-06-27 00:25:36;0.97
1537;2015-06-27 00:25:37;0.99
1538;2015-06-27 00:25:38;0.95
1539;2015-06-27 00:25:39;0.83
1540;2015-06-27 00:25:40;0.85
1541;2015-06-27 00:25:41;0.91
1542;2015-06-27 00:25:42;0.86
1543;2015-06-27 00:25:43;0.93
1544;2015-06-27 00:25:44;0.95
1545;2015-06-27 00:25:45;0.87
1546;2015-06-27 00:25:46;0.85
1547;2015-06-27 00:25:47;0.97
1548;2015-06-27 00:25:48;0.88
1549;2015-06-27 00:25:49;0.91
1550;2015-06-27 00:25:50;0.99
1551;2015-06-27 00:25:51;0.96
1552;2015-06-27 00:25:52;0.84
1553;2015-06-27 00:25:53;0.84
1554;2015-06-27 00:25:54;0.81
1555;2015-06-27 00:25:55;0.86
1556;2015-06-27 00:25:56;0.88
1557;2015-06-27 00:25:57;0.92
1558;2015-06-27 00:25:58;0.87
1559;2015-06-27 00:25:59;0.86
1560;2015-06-27 00:26:00;0.96
1561;2015-06-27 00:26:01;0.96
1562;2015-06-27 00:26:02;0.83
1563;2015-06-27 00:26:03;0.93
1564;2015-06-27 00:26:04;0.97
1565;2015-06-27 00:26:05;0.95
1566;2015-06-27 00:26:06;0.98
1567;2015-06-27 00:26:07;0.91
1568;2015-06-27 00:26:08;0.91
1569;2015-06-27 00:26:09;0.97
1570;2015-06-27 00:26:10;0.93
1571;2015-06-27 00:26:11;0.89
1572;2015-06-27 00:26:12;0.84
1573;2015-06-27 00:26:13;0.96
1574;2015-06-27 00:26:14;0.92
1575;2015-06-27 00:26:15;0.86
1576;2015-06-27 00:26:16;0.91
1577;2015-06-27 00:26:17;0.86
1578;2015-06-27 00:26:18;0.8
1579;2015-06-27 00:26:19;0.81
1580;2015-06-27 00:26:20;0.99
1581;2015-06-27 00:26:21;0.95
1582;2015-06-27 00:26:22;0.94
1583;2015-06-27 00:26:23;0.98
1584;2015-06-27 00:26:24;0.95
1585;2015-06-27 00:26:25;0.8
1586;2015-06-27 00:26:26;0.95
1587;2015-06-27 00:26:27;0.99
1588;2015-06-27 00:26:28;0.96
1589;2015-06-27 00:26:29;0.97
1590;2015-06-27 00:26:30;0.94
1591;2015-06-27 00:26:31;0.82
1592;2015-06-27 00:26:32;0.88
1593;2015-06-27 00:26:33;0.85
1594;2015-06-27 00:26:34;0.82
1595;2015-06-27 00:26:35;0.84
1596;2015-06-27 00:26:36;0.91
1597;2015-06-27 00:26:37;0.92
1598;2015-06-27 00:26:38;0.94
1599;2015-06-27 00:26:39;0.89
1600;2015-06-27 00:26:40;0.86
1601;2015-06-27 00:26:41;0.91
1602;2015-06-27 00:26:42;0.97
1603;2015-06-27 00:26:43;0.99
1604;2015-06-27 00:26:44;0.91
1605;2015-06-27 00:26:45;0.9
1606;2015-06-27 00:26:46;0.91
1607;2015-06-27 00:26:47;0.86
1608;2015-06-27 00:26:48;0.9
1609;2015-06-27 00:26:49;0.9
1610;2015-06-27 00:26:50;0.93
1611;2015-06-27 00:26:51;0.97
1612;2015-06-27 00:26:52;0.98
1613;2015-06-27 00:26:53;0.9
1614;2015-06-27 00:26:54;0.88
1615;2015-06-27 00:26:55;0.95
1616;2015-06-27 00:26:56;0.88
1617;2015-06-27 00:26:57;0.94
1618;2015-06-27 00:26:58;0.87
1619;2015-06-27 00:26:59;0.86
1620;2015-06-27 00:27:00;0.92
1621;2015-06-27 00:27:01;0.91
1622;2015-06-27 00:27:02;0.88
1623;2015-06-27 00:27:03;0.85
1624;2015-06-27 00:27:04;0.88
1625;2015-06-27 00:27:05;0.9
1626;2015-06-27 00:27:06;0.9
1627;2015-06-27 00:27:07;0.86
1628;2015-06-27 00:27:08;0.88
1629;2015-06-27 00:27:09;0.86
1630;2015-06-27 00:27:10;0.87
1631;2015-06-27 00:27:11;0.86
1632;2015-06-27 00:27:12;0.84
1633;2015-06-27 00:27:13;0.8
1634;2015-06-27 00:27:14;0.83
1635;2015-06-27 00:27:15;0.87
1636;2015-06-27 00:27:16;0.84
1637;2015-06-27 00:27:17;0.82
1638;2015-06-27 00:27:18;0.82
1639;2015-06-27 00:27:19;0.97
1640;2015-06-27 00:27:20;0.83
1641;2015-06-27 00:27:21;0.98
1642;2015-06-27 00:27:22;0.82
1643;2015-06-27 00:27:23;0.99
1644;2015-06-27 00:27:24;0.94
1645;2015-06-27 00:27:25;0.93
1646;2015-06-27 00:27:26;0.9
1647;2015-06-27 00:27:27;0.87
1648;2015-06-27 00:27:28;0.88
1649;2015-06-27 00:27:29;0.86
1650;2015-06-27 00:27:30;0.9
1651;2015-06-27 00:27:31;0.85
1652;2015-06-27 00:27:32;0.89
1653;2015-06-27 00:27:33;0.96
1654;2015-06-27 00:27:34;0.99
1655;2015-06-27 00:27:35;0.93
1656;2015-06-27 00:27:36;0.96
1657;2015-06-27 00:27:37;0.95
1658;2015-06-27 00:27:38;0.9
1659;2015-06-27 00:27:39;0.95
1660;2015-06-27 00:27:40;0.92
1661;2015-06-27 00:27:41;0.82
1662;2015-06-27 00:27:42;0.95
1663;2015-06-27 00:27:43;0.95
1664;2015-06-27 00:27:44;0.95
1665;2015-06-27 00:27:45;0.82
1666;2015-06-27 00:27:46;0.84
1667;2015-06-27 00:27:47;0.96
1668;2015-06-27 00:27:48;0.97
1669;2015-06-27 00:27:49;0.88
1670;2015-06-27 00:27:50;0.92
1671;2015-06-27 00:27:51;0.98
1672;2015-06-27 00:27:52;0.87
1673;2015-06-27 00:27:53;0.81
1674;2015-06-27 00:27:54;0.84
1675;2015-06-27 00:27:55;0.82
1676;2015-06-27 00:27:56;0.88
1677;2015-06-27 00:27:57;0.95
1678;2015-06-27 00:27:58;0.94
1679;2015-06-27 00:27:59;0.92
1680;2015-06-27 00:28:00;0.94
1681;2015-06-27 00:28:01;0.95
1682;2015-06-27 00:28:02;0.83
1683;2015-06-27 00:28:03;0.86
1684;2015-06-27 00:28:04;0.83
1685;2015-06-27 00:28:05;0.91
1686;2015-06-27 00:28:06;0.96
1687;2015-06-27 00:28:07;0.89
1688;2015-06-27 00:28:08;0.92
1689;2015-06-27 00:28:09;0.87
1690;2015-06-27 00:28:10;0.92
1691;2015-06-27 00:28:11;0.99
1692;2015-06-27 00:28:12;0.82
1693;2015-06-27 00:28:13;0.97
1694;2015-06-27 00:28:14;0.93
1695;2015-06-27 00:28:15;0.97
1696;2015-06-27 00:28:16;0.97
1697;2015-06-27 00:28:17;0.82
1698;2015-06-27 00:28:18;0.98
1699;2015-06-27 00:28:19;0.94
1700;2015-06-27 00:28:20;0.95
1701;2015-06-27 00:28:21;0.94
1702;2015-06-27 00:28:22;0.82
1703;2015-06-27 00:28:23;0.95
1704;2015-06-27 00:28:24;0.81
1705;2015-06-27 00:28:25;0.92
1706;2015-06-27 00:28:26;0.83
1707;2015-06-27 00:28:27;0.87
1708;2015-06-27 00:28:28;0.84
1709;2015-06-27 00:28:29;0.83
1710;2015-06-27 00:28:30;0.9
1711;2015-06-27 00:28:31;0.93
1712;2015-06-27 00:28:32;0.84
1713;2015-06-27 00:28:33;0.86
1714;2015-06-27 00:28:34;0.99
1715;2015-06-27 00:28:35;0.98
1716;2015-06-27 00:28:36;0.93
1717;2015-06-27 00:28:37;0.98
1718;2015-06-27 00:28:38;0.89
1719;2015-06-27 00:28:39;0.89
1720;2015-06-27 00:28:40;0.91
1721;2015-06-27 00:28:41;0.99
1722;2015-06-27 00:28:42;0.81
1723;2015-06-27 00:28:43;0.85
1724;2015-06-27 00:28:44;0.94
1725;2015-06-27 00:28:45;0.81
1726;2015-06-27 00:28:46;0.91
1727;2015-06-27 00:28:47;0.85
1728;2015-06-27 00:28:48;0.81
1729;2015-06-27 00:28:49;0.97
1730;2015-06-27 00:28:50;0.82
1731;2015-06-27 00:28:51;0.98
1732;2015-06-27 00:28:52;0.96
1733;2015-06-27 00:28:53;0.99
1734;2015-06-27 00:28:54;0.98
1735;2015-06-27 00:28:55;0.82
1736;2015-06-27 00:28:56;0.93
1737;2015-06-27 00:28:57;0.99
1738;2015-06-27 00:28:58;0.8
1739;2015-06-27 00:28:59;0.88
1740;2015-06-27 00:29:00;0.97
1741;2015-06-27 00:29:01;0.97
1742;2015-06-27 00:29:02;0.94
1743;2015-06-27 00:29:03;0.85
1744;2015-06-27 00:29:04;0.94
1745;2015-06-27 00:29:05;0.97
1746;2015-06-27 00:29:06;0.99
1747;2015-06-27 00:29:07;0.87
1748;2015-06-27 00:29:08;0.85
1749;2015-06-27 00:29:09;0.88
1750;2015-06-27 00:29:10;0.81
1751;2015-06-27 00:29:11;0.94
1752;2015-06-27 00:29:12;0.93
1753;2015-06-27 00:29:13;0.8
1754;2015-06-27 00:29:14;0.86
1755;2015-06-27 00:29:15;0.97
1756;2015-06-27 00:29:16;0.81
1757;2015-06-27 00:29:17;0.82
1758;2015-06-27 00:29:18;0.98
1759;2015-06-27 00:29:19;0.81
1760;2015-06-27 00:29:20;0.87
1761;2015-06-27 00:29:21;0.81
1762;2015-06-27 00:29:22;0.82
1763;2015-06-27 00:29:23;0.84
1764;2015-06-27 00:29:24;0.85
1765;2015-06-27 00:29:25;0.81
1766;2015-06-27 00:29:26;0.81
1767;2015-06-27 00:29:27;0.89
1768;2015-06-27 00:29:28;0.82
1769;2015-06-27 00:29:29;0.93
1770;2015-06-27 00:29:30;0.9
1771;2015-06-27 00:29:31;0.81
1772;2015-06-27 00:29:32;0.96
1773;2015-06-27 00:29:33;0.86
1774;2015-06-27 00:29:34;0.87
1775;2015-06-27 00:29:35;0.98
1776;2015-06-27 00:29:36;0.98
1777;2015-06-27 00:29:37;0.8
1778;2015-06-27 00:29:38;0.87
1779;2015-06-27 00:29:39;0.8
1780;2015-06-27 00:29:40;0.95
1781;2015-06-27 00:29:41;0.81
1782;2015-06-27 00:29:42;0.86
1783;2015-06-27 00:29:43;0.94
1784;2015-06-27 00:29:44;0.96
1785;2015-06-27 00:29:45;0.82
1786;2015-06-27 00:29:46;0.93
1787;2015-06-27 00:29:47;0.99
1788;2015-06-27 00:29:48;0.94
1789;2015-06-27 00:29:49;0.92
1790;2015-06-27 00:29:50;0.94
1791;2015-06-27 00:29:51;0.84
1792;2015-06-27 00:29:52;0.89
1793;2015-06-27 00:29:53;0.95
1794;2015-06-27 00:29:54;0.83
1795;2015-06-27 00:29:55;0.9
1796;2015-06-27 00:29:56;0.8
1797;2015-06-27 00:29:57;0.94
1798;2015-06-27 00:29:58;0.91
1799;2015-06-27 00:29:59;0.87
1800;2015-06-27 00:30:00;0.9
1801;2015-06-27 00:30:01;0.89
1802;2015-06-27 00:30:02;0.81
1803;2015-06-27 00:30:03;0.97
1804;2015-06-27 00:30:04;0.86
1805;2015-06-27 00:30:05;0.85
1806;2015-06-27 00:30:06;0.8
1807;2015-06-27 00:30:07;0.98
1808;2015-06-27 00:30:08;0.92
1809;2015-06-27 00:30:09;0.88
1810;2015-06-27 00:30:10;0.95
1811;2015-06-27 00:30:11;0.96
1812;2015-06-27 00:30:12;0.97
1813;2015-06-27 00:30:13;0.84
1814;2015-06-27 00:30:14;0.98
1815;2015-06-27 00:30:15;0.8
1816;2015-06-27 00:30:16;0.81
1817;2015-06-27 00:30:17;0.85
1818;2015-06-27 00:30:18;0.87
1819;2015-06-27 00:30:19;0.97
1820;2015-06-27 00:30:20;0.81
1821;2015-06-27 00:30:21;0.81
1822;2015-06-27 00:30:22;0.97
1823;2015-06-27 00:30:23;0.86
1824;2015-06-27 00:30:24;0.93
1825;2015-06-27 00:30:25;0.85
1826;2015-06-27 00:30:26;0.81
1827;2015-06-27 00:30:27;0.95
1828;2015-06-27 00:30:28;0.8
1829;2015-06-27 00:30:29;0.82
1830;2015-06-27 00:30:30;0.95
1831;2015-06-27 00:30:31;0.9
1832;2015-06-27 00:30:32;0.97
1833;2015-06-27 00:30:33;0.95
1834;2015-06-27 00:30:34;0.83
1835;2015-06-27 00:30:35;0.91
1836;2015-06-27 00:30:36;0.97
1837;2015-06-27 00:30:37;0.92
1838;2015-06-27 00:30:38;0.82
1839;2015-06-27 00:30:39;0.96
1840;2015-06-27 00:30:40;0.99
1841;2015-06-27 00:30:41;0.82
1842;2015-06-27 00:30:42;0.93
1843;2015-06-27 00:30:43;0.98
1844;2015-06-27 00:30:44;0.8
1845;2015-06-27 00:30:45;0.95
1846;2015-06-27 00:30:46;0.9
1847;2015-06-27 00:30:47;0.91
1848;2015-06-27 00:30:48;0.96
1849;2015-06-27 00:30:49;0.92
1850;2015-06-27 00:30:50;0.89
1851;2015-06-27 00:30:51;0.93
1852;2015-06-27 00:30:52;0.85
1853;2015-06-27 00:30:53;0.93
1854;2015-06-27 00:30:54;0.9
1855;2015-06-27 00:30:55;0.98
1856;2015-06-27 00:30:56;0.8
1857;2015-06-27 00:30:57;0.87
1858;2015-06-27 00:30:58;0.88
1859;2015-06-27 00:30:59;0.85
1860;2015-06-27 00:31:00;0.97
1861;2015-06-27 00:31:01;0.9
1862;2015-06-27 00:31:02;0.91
1863;2015-06-27 00:31:03;0.8
1864;2015-06-27 00:31:04;0.87
1865;2015-06-27 00:31:05;0.94
1866;2015-06-27 00:31:06;0.86
1867;2015-06-27 00:31:07;0.99
1868;2015-06-27 00:31:08;0.87
1869;2015-06-27 00:31:09;0.91
1870;2015-06-27 00:31:10;0.8
1871;2015-06-27 00:31:11;0.86
1872;2015-06-27 00:31:12;0.97
1873;2015-06-27 00:31:13;0.87
1874;2015-06-27 00:31:14;0.84
1875;2015-06-27 00:31:15;0.91
1876;2015-06-27 00:31:16;0.86
1877;2015-06-27 00:31:17;0.98
1878;2015-06-27 00:31:18;0.92
1879;2015-06-27 00:31:19;0.88
1880;2015-06-27 00:31:20;0.86
1881;2015-06-27 00:31:21;0.91
1882;2015-06-27 00:31:22;0.95
1883;2015-06-27 00:31:23;0.98
1884;2015-06-27 00:31:24;0.8
1885;2015-06-27 00:31:25;0.82
1886;2015-06-27 00:31:26;0.99
1887;2015-06-27 00:31:27;0.96
1888;2015-06-27 00:31:28;0.98
1889;2015-06-27 00:31:29;0.99
1890;2015-06-27 00:31:30;0.92
1891;2015-06-27 00:31:31;0.81
1892;2015-06-27 00:31:32;0.93
1893;2015-06-27 00:31:33;0.84
1894;2015-06-27 00:31:34;0.84
1895;2015-06-27 00:31:35;0.89
1896;2015-06-27 00:31:36;0.96
1897;2015-06-27 00:31:37;0.99
1898;2015-06-27 00:31:38;0.81
1899;2015-06-27 00:31:39;0.9
1900;2015-06-27 00:31:40;0.96
1901;2015-06-27 00:31:41;0.9
1902;2015-06-27 00:31:42;0.85
1903;2015-06-27 00:31:43;0.84
1904;2015-06-27 00:31:44;0.88
1905;2015-06-27 00:31:45;0.93
1906;2015-06-27 00:31:46;0.9
1907;2015-06-27 00:31:47;0.92
1908;2015-06-27 00:31:48;0.84
1909;2015-06-27 00:31:49;0.81
1910;2015-06-27 00:31:50;0.98
1911;2015-06-27 00:31:51;0.9
1912;2015-06-27 00:31:52;0.99
1913;2015-06-27 00:31:53;0.94
1914;2015-06-27 00:31:54;0.98
1915;2015-06-27 00:31:55;0.85
1916;2015-06-27 00:31:56;0.99
1917;2015-06-27 00:31:57;0.99
1918;2015-06-27 00:31:58;0.98
1919;2015-06-27 00:31:59;0.86
1920;2015-06-27 00:32:00;0.98
1921;2015-06-27 00:32:01;0.98
1922;2015-06-27 00:32:02;0.92
1923;2015-06-27 00:32:03;0.96
1924;2015-06-27 00:32:04;0.97
1925;2015-06-27 00:32:05;0.93
1926;2015-06-27 00:32:06;0.94
1927;2015-06-27 00:32:07;0.97
1928;2015-06-27 00:32:08;0.87
1929;2015-06-27 00:32:09;0.82
1930;2015-06-27 00:32:10;0.85
1931;2015-06-27 00:32:11;0.84
1932;2015-06-27 00:32:12;0.98
1933;2015-06-27 00:32:13;0.92
1934;2015-06-27 00:32:14;0.98
1935;2015-06-27 00:32:15;0.8
1936;2015-06-27 00:32:16;0.8
1937;2015-06-27 00:32:17;0.95
1938;2015-06-27 00:32:18;0.85
1939;2015-06-27 00:32:19;0.94
1940;2015-06-27 00:32:20;0.9
1941;2015-06-27 00:32:21;0.98
1942;2015-06-27 00:32:22;0.95
1943;2015-06-27 00:32:23;0.86
1944;2015-06-27 00:32:24;0.88
1945;2015-06-27 00:32:25;0.8
1946;2015-06-27 00:32:26;0.89
1947;2015-06-27 00:32:27;0.93
1948;2015-06-27 00:32:28;0.97
1949;2015-06-27 00:32:29;0.93
1950;2015-06-27 00:32:30;0.93
1951;2015-06-27 00:32:31;0.99
1952;2015-06-27 00:32:32;0.87
1953;2015-06-27 00:32:33;0.81
1954;2015-06-27 00:32:34;0.87
1955;2015-06-27 00:32:35;0.83
1956;2015-06-27 00:32:36;0.92
1957;2015-06-27 00:32:37;0.82
1958;2015-06-27 00:32:38;0.81
1959;2015-06-27 00:32:39;0.84
1960;2015-06-27 00:32:40;0.94
1961;2015-06-27 00:32:41;0.88
1962;2015-06-27 00:32:42;0.87
1963;2015-06-27 00:32:43;0.87
1964;2015-06-27 00:32:44;0.91
1965;2015-06-27 00:32:45;0.96
1966;2015-06-27 00:32:46;0.92
1967;2015-06-27 00:32:47;0.95
1968;2015-06-27 00:32:48;0.99
1969;2015-06-27 00:32:49;0.96
1970;2015-06-27 00:32:50;0.86
1971;2015-06-27 00:32:51;0.95
1972;2015-06-27 00:32:52;0.91
1973;2015-06-27 00:32:53;0.9
1974;2015-06-27 00:32:54;0.88
1975;2015-06-27 00:32:55;0.9
1976;2015-06-27 00:32:56;0.83
1977;2015-06-27 00:32:57;0.92
1978;2015-06-27 00:32:58;0.88
1979;2015-06-27 00:32:59;0.9
1980;2015-06-27 00:33:00;0.94
1981;2015-06-27 00:33:01;0.88
1982;2015-06-27 00:33:02;0.93
1983;2015-06-27 00:33:03;0.8
1984;2015-06-27 00:33:04;0.92
1985;2015-06-27 00:33:05;0.88
1986;2015-06-27 00:33:06;0.85
1987;2015-06-27 00:33:07;0.85
1988;2015-06-27 00:33:08;0.91
1989;2015-06-27 00:33:09;0.97
1990;2015-06-27 00:33:10;0.98
1991;2015-06-27 00:33:11;0.81
1992;2015-06-27 00:33:12;0.86
1993;2015-06-27 00:33:13;0.82
1994;2015-06-27 00:33:14;0.99
1995;2015-06-27 00:33:15;0.87
1996;2015-06-27 00:33:16;0.98
1997;2015-06-27 00:33:17;0.9
1998;2015-06-27 00:33:18;0.85
1999;2015-06-27 00:33:19;0.94
2000;2015-06-27 00:33:20;0.9
